TransactionID,TransactionDate,TransactionTime,StoreID,StoreLocation,ProductCategory,ProductName,Quantity,UnitPrice,DiscountPercent,SalesAmount,PaymentMethod,CustomerType,Month,Weekday,Hour
BB100990,2026-02-03,09:57:00,101,Downtown Toronto,Breakfast,Breakfast Sandwich,1,6.95,0,6.95,Card,Member,2,Tuesday,9
BB100991,2026-03-30,18:05:00,106,Ottawa,Bakery,Bagel,1,3.5,0,3.5,Card,Guest,3,Monday,18
BB100992,2026-03-15,08:14:00,105,Hamilton,Cold Drinks,Iced Latte,1,5.75,0,5.75,Mobile,Member,3,Sunday,8
BB100993,2026-02-28,19:48:00,103,Mississauga,Tea,Green Tea,1,3.5,0,3.5,Mobile,Guest,2,Saturday,19
BB100994,2026-02-12,19:39:00,106,Ottawa,Tea,Chai Latte,2,5.5,0,11.0,Mobile,Guest,2,Thursday,19
BB100995,2026-01-20,20:56:00,106,Ottawa,Coffee,Espresso,2,3.25,0,6.5,Mobile,Member,1,Tuesday,20
BB100996,2026-01-03,12:39:00,102,North York,Coffee,Espresso,2,3.25,0,6.5,Card,Guest,1,Saturday,12
BB100997,2026-01-15,08:00:00,106,Ottawa,Breakfast,Yogurt Parfait,3,5.25,0,15.75,Card,Member,1,Thursday,8
BB100998,2026-03-09,13:16:00,102,North York,Coffee,Mocha,1,5.95,0,5.95,Card,Member,3,Monday,13
BB100999,2026-03-17,19:49:00,105,Hamilton,Bakery,Croissant,1,3.95,0,3.95,Mobile,Member,3,Tuesday,19
BB101000,2026-02-09,14:53:00,102,North York,Bakery,Brownie,1,3.5,0,3.5,Cash,Guest,2,Monday,14
BB101001,2026-01-14,13:44:00,104,Vaughan,Breakfast,Oatmeal,4,4.95,0,19.8,Card,Member,1,Wednesday,13
BB101002,2026-03-09,16:01:00,106,Ottawa,Breakfast,Breakfast Sandwich,5,6.95,0,34.75,Card,Guest,3,Monday,16
BB101003,2026-01-19,13:13:00,106,Ottawa,Tea,Matcha Latte,1,5.95,0,5.95,Mobile,Member,1,Monday,13
BB101004,2026-03-25,09:51:00,103,Mississauga,Cold Drinks,Strawberry Refresher,2,5.25,0,10.5,Card,Member,3,Wednesday,9
BB101005,2026-03-21,11:50:00,101,Downtown Toronto,Cold Drinks,Cold Brew,1,4.95,0,4.95,Mobile,Member,3,Saturday,11
BB101006,2026-01-10,07:32:00,104,Vaughan,Bakery,Cookie,1,2.75,0,2.75,Card,Guest,1,Saturday,7
BB101007,2026-01-17,15:29:00,104,Vaughan,Breakfast,Yogurt Parfait,2,5.25,5,9.97,Card,Guest,1,Saturday,15
BB101008,2026-01-14,18:51:00,101,Downtown Toronto,Coffee,Latte,3,5.5,0,16.5,Mobile,Member,1,Wednesday,18
BB101009,2026-01-16,08:23:00,103,Mississauga,Tea,Earl Grey,1,3.5,0,3.5,Card,Guest,1,Friday,8
BB101010,2026-02-20,15:50:00,102,North York,Tea,Chai Latte,3,5.5,0,16.5,Mobile,Guest,2,Friday,15
BB101011,2026-03-27,09:51:00,104,Vaughan,Bakery,Cookie,1,2.75,0,2.75,Card,Member,3,Friday,9
BB101012,2026-02-02,11:16:00,104,Vaughan,Coffee,Cappuccino,1,5.25,0,5.25,Card,Member,2,Monday,11
BB101013,2026-01-16,08:37:00,103,Mississauga,Cold Drinks,Iced Latte,1,5.75,0,5.75,Card,Member,1,Friday,8
BB101014,2026-02-01,07:14:00,104,Vaughan,Bakery,Cookie,2,2.75,0,5.5,Mobile,Member,2,Sunday,7
BB101015,2026-03-08,16:22:00,101,Downtown Toronto,Tea,Chai Latte,1,5.5,5,5.22,Card,Member,3,Sunday,16
BB101016,2026-02-25,07:50:00,102,North York,Breakfast,Oatmeal,1,4.95,0,4.95,Card,Guest,2,Wednesday,7
BB101017,2026-02-02,12:32:00,106,Ottawa,Coffee,Cappuccino,1,5.25,0,5.25,Card,Guest,2,Monday,12
BB101018,2026-03-19,08:27:00,106,Ottawa,Coffee,Americano,1,3.75,0,3.75,Card,Guest,3,Thursday,8
BB101019,2026-02-22,17:43:00,105,Hamilton,Bakery,Chocolate Muffin,2,3.75,5,7.12,Mobile,Member,2,Sunday,17
BB101020,2026-01-23,15:01:00,103,Mississauga,Bakery,Blueberry Muffin,1,3.75,5,3.56,Mobile,Member,1,Friday,15
BB101021,2026-02-17,11:46:00,102,North York,Tea,Earl Grey,1,3.5,0,3.5,Card,Guest,2,Tuesday,11
BB101022,2026-02-10,11:12:00,102,North York,Breakfast,Oatmeal,1,4.95,5,4.7,Cash,Member,2,Tuesday,11
BB101023,2026-03-17,07:53:00,103,Mississauga,Tea,Chai Latte,4,5.5,0,22.0,Card,Member,3,Tuesday,7
BB101024,2026-03-08,12:13:00,101,Downtown Toronto,Breakfast,Oatmeal,5,4.95,20,19.8,Mobile,Guest,3,Sunday,12
BB101025,2026-02-04,16:31:00,103,Mississauga,Bakery,Brownie,1,3.5,0,3.5,Mobile,Member,2,Wednesday,16
BB101026,2026-03-11,20:00:00,104,Vaughan,Tea,Earl Grey,5,3.5,10,15.75,Cash,Member,3,Wednesday,20
BB101027,2026-01-26,08:48:00,103,Mississauga,Bakery,Croissant,4,3.95,0,15.8,Card,Member,1,Monday,8
BB101028,2026-01-13,13:28:00,101,Downtown Toronto,Bakery,Chocolate Muffin,1,3.75,0,3.75,Cash,Guest,1,Tuesday,13
BB101029,2026-02-02,12:33:00,105,Hamilton,Coffee,Espresso,2,3.25,0,6.5,Card,Guest,2,Monday,12
BB101030,2026-03-15,16:35:00,101,Downtown Toronto,Cold Drinks,Iced Latte,1,5.75,0,5.75,Card,Member,3,Sunday,16
BB101031,2026-03-27,07:23:00,105,Hamilton,Cold Drinks,Lemonade,1,4.25,0,4.25,Card,Guest,3,Friday,7
BB101032,2026-02-09,12:09:00,101,Downtown Toronto,Breakfast,Oatmeal,1,4.95,0,4.95,Mobile,Guest,2,Monday,12
BB101033,2026-02-04,14:47:00,102,North York,Coffee,Espresso,1,3.25,0,3.25,Mobile,Member,2,Wednesday,14
BB101034,2026-02-12,19:09:00,101,Downtown Toronto,Coffee,Flat White,1,5.75,0,5.75,Cash,Guest,2,Thursday,19
BB101035,2026-02-23,07:30:00,103,Mississauga,Cold Drinks,Iced Latte,2,5.75,0,11.5,Cash,Member,2,Monday,7
BB101036,2026-02-12,07:07:00,106,Ottawa,Bakery,Chocolate Muffin,2,3.75,0,7.5,Mobile,Member,2,Thursday,7
BB101037,2026-01-22,09:26:00,104,Vaughan,Tea,Earl Grey,1,3.5,0,3.5,Mobile,Member,1,Thursday,9
BB101038,2026-01-19,12:31:00,101,Downtown Toronto,Coffee,Cappuccino,1,5.25,0,5.25,Card,Member,1,Monday,12
BB101039,2026-02-23,14:31:00,105,Hamilton,Bakery,Croissant,2,3.95,0,7.9,Cash,Member,2,Monday,14
BB101040,2026-01-28,07:46:00,106,Ottawa,Cold Drinks,Cold Brew,1,4.95,0,4.95,Card,Guest,1,Wednesday,7
BB101041,2026-01-25,09:23:00,103,Mississauga,Coffee,Americano,1,3.75,0,3.75,Card,Guest,1,Sunday,9
BB101042,2026-02-23,13:46:00,102,North York,Tea,Matcha Latte,1,5.95,0,5.95,Mobile,Member,2,Monday,13
BB101043,2026-01-22,11:27:00,101,Downtown Toronto,Breakfast,Oatmeal,1,4.95,0,4.95,Card,Guest,1,Thursday,11
BB101044,2026-02-22,11:31:00,104,Vaughan,Breakfast,Yogurt Parfait,2,5.25,0,10.5,Card,Member,2,Sunday,11
BB101045,2026-01-17,18:19:00,102,North York,Coffee,Latte,1,5.5,0,5.5,Mobile,Guest,1,Saturday,18
BB101046,2026-03-11,16:09:00,103,Mississauga,Bakery,Blueberry Muffin,3,3.75,0,11.25,Mobile,Member,3,Wednesday,16
BB101047,2026-02-05,11:13:00,101,Downtown Toronto,Cold Drinks,Strawberry Refresher,1,5.25,10,4.73,Cash,Guest,2,Thursday,11
BB101048,2026-01-14,12:58:00,104,Vaughan,Bakery,Blueberry Muffin,2,3.75,0,7.5,Card,Guest,1,Wednesday,12
BB101049,2026-03-03,08:26:00,104,Vaughan,Cold Drinks,Strawberry Refresher,1,5.25,0,5.25,Mobile,Member,3,Tuesday,8
BB101050,2026-03-26,18:52:00,104,Vaughan,Tea,Green Tea,1,3.5,0,3.5,Card,Member,3,Thursday,18
BB101051,2026-02-16,08:56:00,103,Mississauga,Tea,Matcha Latte,1,5.95,0,5.95,Mobile,Member,2,Monday,8
BB101052,2026-03-18,15:01:00,102,North York,Coffee,Espresso,1,3.25,20,2.6,Mobile,Member,3,Wednesday,15
BB101053,2026-02-18,17:18:00,101,Downtown Toronto,Cold Drinks,Iced Latte,1,5.75,0,5.75,Card,Guest,2,Wednesday,17
BB101054,2026-01-14,08:35:00,102,North York,Tea,Matcha Latte,2,5.95,0,11.9,Card,Guest,1,Wednesday,8
BB101055,2026-01-23,15:29:00,102,North York,Breakfast,Yogurt Parfait,3,5.25,0,15.75,Card,Member,1,Friday,15
BB101056,2026-02-14,07:18:00,106,Ottawa,Cold Drinks,Lemonade,1,4.25,0,4.25,Card,Member,2,Saturday,7
BB101057,2026-01-13,13:16:00,102,North York,Bakery,Bagel,2,3.5,0,7.0,Card,Member,1,Tuesday,13
BB101058,2026-02-13,20:45:00,103,Mississauga,Coffee,Mocha,1,5.95,0,5.95,Cash,Member,2,Friday,20
BB101059,2026-01-04,09:28:00,101,Downtown Toronto,Bakery,Cookie,1,2.75,5,2.61,Mobile,Member,1,Sunday,9
BB101060,2026-01-14,08:08:00,106,Ottawa,Bakery,Croissant,1,3.95,0,3.95,Cash,Member,1,Wednesday,8
BB101061,2026-02-04,18:56:00,101,Downtown Toronto,Coffee,Flat White,3,5.75,0,17.25,Card,Guest,2,Wednesday,18
BB101062,2026-01-04,13:23:00,105,Hamilton,Cold Drinks,Lemonade,1,4.25,0,4.25,Mobile,Member,1,Sunday,13
BB101063,2026-03-18,18:15:00,101,Downtown Toronto,Cold Drinks,Iced Latte,1,5.75,0,5.75,Card,Guest,3,Wednesday,18
BB101064,2026-02-01,14:26:00,104,Vaughan,Cold Drinks,Strawberry Refresher,1,5.25,0,5.25,Card,Guest,2,Sunday,14
BB101065,2026-02-10,08:12:00,104,Vaughan,Coffee,Americano,1,3.75,0,3.75,Card,Member,2,Tuesday,8
BB101066,2026-02-17,18:21:00,102,North York,Coffee,Latte,1,5.5,0,5.5,Mobile,Member,2,Tuesday,18
BB101067,2026-02-25,18:00:00,106,Ottawa,Bakery,Cookie,1,2.75,0,2.75,Mobile,Guest,2,Wednesday,18
BB101068,2026-03-03,09:29:00,104,Vaughan,Breakfast,Oatmeal,1,4.95,0,4.95,Cash,Member,3,Tuesday,9
BB101069,2026-02-03,11:05:00,106,Ottawa,Coffee,Americano,1,3.75,15,3.19,Mobile,Guest,2,Tuesday,11
BB101070,2026-03-19,08:49:00,102,North York,Coffee,Cappuccino,1,5.25,0,5.25,Mobile,Member,3,Thursday,8
BB101071,2026-01-27,07:20:00,106,Ottawa,Cold Drinks,Iced Latte,1,5.75,0,5.75,Mobile,Guest,1,Tuesday,7
BB101072,2026-03-15,12:42:00,103,Mississauga,Tea,Earl Grey,1,3.5,0,3.5,Mobile,Guest,3,Sunday,12
BB101073,2026-02-27,09:53:00,102,North York,Breakfast,Breakfast Sandwich,1,6.95,10,6.25,Mobile,Guest,2,Friday,9
BB101074,2026-01-18,12:36:00,103,Mississauga,Bakery,Blueberry Muffin,1,3.75,15,3.19,Cash,Guest,1,Sunday,12
BB101075,2026-03-22,16:23:00,102,North York,Breakfast,Yogurt Parfait,2,5.25,20,8.4,Mobile,Guest,3,Sunday,16
BB101076,2026-02-05,07:20:00,101,Downtown Toronto,Coffee,Espresso,5,3.25,5,15.44,Mobile,Guest,2,Thursday,7
BB101077,2026-02-06,09:49:00,101,Downtown Toronto,Tea,Green Tea,2,3.5,5,6.65,Cash,Guest,2,Friday,9
BB101078,2026-03-20,11:57:00,104,Vaughan,Breakfast,Breakfast Sandwich,4,6.95,0,27.8,Cash,Member,3,Friday,11
BB101079,2026-02-21,16:00:00,101,Downtown Toronto,Coffee,Cappuccino,1,5.25,0,5.25,Mobile,Member,2,Saturday,16
BB101080,2026-01-04,13:10:00,105,Hamilton,Bakery,Blueberry Muffin,2,3.75,5,7.12,Card,Guest,1,Sunday,13
BB101081,2026-02-06,11:08:00,103,Mississauga,Coffee,Latte,1,5.5,0,5.5,Card,Member,2,Friday,11
BB101082,2026-02-23,13:53:00,105,Hamilton,Coffee,Flat White,2,5.75,0,11.5,Card,Member,2,Monday,13
BB101083,2026-03-05,12:24:00,105,Hamilton,Tea,Matcha Latte,1,5.95,0,5.95,Card,Member,3,Thursday,12
BB101084,2026-01-04,15:49:00,106,Ottawa,Cold Drinks,Lemonade,1,4.25,0,4.25,Card,Guest,1,Sunday,15
BB101085,2026-01-05,16:36:00,106,Ottawa,Coffee,Americano,1,3.75,0,3.75,Card,Member,1,Monday,16
BB101086,2026-03-03,09:09:00,104,Vaughan,Breakfast,Oatmeal,2,4.95,0,9.9,Card,Member,3,Tuesday,9
BB101087,2026-03-27,07:49:00,101,Downtown Toronto,Bakery,Cookie,1,2.75,0,2.75,Mobile,Member,3,Friday,7
BB101088,2026-02-06,14:01:00,106,Ottawa,Tea,Green Tea,1,3.5,0,3.5,Card,Guest,2,Friday,14
BB101089,2026-02-03,18:37:00,101,Downtown Toronto,Tea,Matcha Latte,1,5.95,0,5.95,Card,Member,2,Tuesday,18
BB101090,2026-03-12,11:58:00,101,Downtown Toronto,Tea,Earl Grey,1,3.5,5,3.32,Cash,Member,3,Thursday,11
BB101091,2026-03-03,09:10:00,101,Downtown Toronto,Coffee,Americano,1,3.75,0,3.75,Cash,Member,3,Tuesday,9
BB101092,2026-03-21,18:11:00,103,Mississauga,Tea,Earl Grey,1,3.5,5,3.32,Cash,Member,3,Saturday,18
BB101093,2026-03-19,19:19:00,106,Ottawa,Cold Drinks,Iced Coffee,1,4.75,5,4.51,Card,Guest,3,Thursday,19
BB101094,2026-02-21,08:05:00,105,Hamilton,Bakery,Chocolate Muffin,1,3.75,0,3.75,Mobile,Guest,2,Saturday,8
BB101095,2026-01-07,13:02:00,101,Downtown Toronto,Bakery,Cookie,1,2.75,0,2.75,Card,Member,1,Wednesday,13
BB101096,2026-02-21,16:43:00,106,Ottawa,Coffee,Latte,1,5.5,0,5.5,Card,Guest,2,Saturday,16
BB101097,2026-02-05,11:13:00,104,Vaughan,Coffee,Cappuccino,1,5.25,0,5.25,Card,Guest,2,Thursday,11
BB101098,2026-02-16,20:52:00,105,Hamilton,Coffee,Americano,1,3.75,0,3.75,Card,Member,2,Monday,20
BB101099,2026-02-22,08:27:00,101,Downtown Toronto,Cold Drinks,Strawberry Refresher,1,5.25,0,5.25,Card,Guest,2,Sunday,8
BB101100,2026-02-05,09:48:00,104,Vaughan,Bakery,Chocolate Muffin,1,3.75,0,3.75,Mobile,Guest,2,Thursday,9
BB101101,2026-01-14,08:50:00,106,Ottawa,Bakery,Chocolate Muffin,3,3.75,0,11.25,Card,Member,1,Wednesday,8
BB101102,2026-03-10,16:16:00,104,Vaughan,Coffee,Espresso,1,3.25,0,3.25,Card,Member,3,Tuesday,16
BB101103,2026-02-14,08:38:00,102,North York,Coffee,Americano,4,3.75,0,15.0,Cash,Member,2,Saturday,8
BB101104,2026-03-03,13:53:00,102,North York,Coffee,Espresso,1,3.25,20,2.6,Cash,Member,3,Tuesday,13
BB101105,2026-01-17,19:35:00,104,Vaughan,Bakery,Brownie,2,3.5,0,7.0,Cash,Guest,1,Saturday,19
BB101106,2026-01-25,07:55:00,103,Mississauga,Cold Drinks,Iced Coffee,1,4.75,0,4.75,Card,Guest,1,Sunday,7
BB101107,2026-01-27,16:55:00,105,Hamilton,Coffee,Latte,2,5.5,0,11.0,Card,Member,1,Tuesday,16
BB101108,2026-03-09,17:22:00,103,Mississauga,Coffee,Mocha,1,5.95,0,5.95,Card,Member,3,Monday,17
BB101109,2026-02-10,15:26:00,101,Downtown Toronto,Coffee,Flat White,1,5.75,5,5.46,Mobile,Member,2,Tuesday,15
BB101110,2026-02-12,09:10:00,105,Hamilton,Coffee,Cappuccino,4,5.25,0,21.0,Mobile,Member,2,Thursday,9
BB101111,2026-01-06,15:06:00,101,Downtown Toronto,Coffee,Americano,2,3.75,0,7.5,Card,Member,1,Tuesday,15
BB101112,2026-03-11,12:17:00,106,Ottawa,Breakfast,Breakfast Sandwich,1,6.95,0,6.95,Card,Member,3,Wednesday,12
BB101113,2026-03-17,11:51:00,102,North York,Coffee,Cappuccino,1,5.25,0,5.25,Card,Member,3,Tuesday,11
BB101114,2026-03-09,09:37:00,102,North York,Coffee,Mocha,1,5.95,10,5.36,Mobile,Member,3,Monday,9
BB101115,2026-01-06,14:26:00,105,Hamilton,Coffee,Flat White,2,5.75,0,11.5,Card,Member,1,Tuesday,14
BB101116,2026-02-23,12:41:00,104,Vaughan,Cold Drinks,Lemonade,2,4.25,5,8.07,Cash,Member,2,Monday,12
BB101117,2026-01-01,11:08:00,104,Vaughan,Bakery,Blueberry Muffin,1,3.75,0,3.75,Card,Member,1,Thursday,11
BB101118,2026-03-12,18:06:00,101,Downtown Toronto,Coffee,Espresso,2,3.25,0,6.5,Mobile,Member,3,Thursday,18
BB101119,2026-03-09,15:42:00,105,Hamilton,Tea,Earl Grey,1,3.5,0,3.5,Card,Guest,3,Monday,15
BB101120,2026-01-29,11:54:00,102,North York,Tea,Chai Latte,3,5.5,0,16.5,Card,Guest,1,Thursday,11
BB101121,2026-03-14,15:01:00,101,Downtown Toronto,Breakfast,Yogurt Parfait,3,5.25,0,15.75,Card,Member,3,Saturday,15
BB101122,2026-03-28,11:49:00,103,Mississauga,Breakfast,Oatmeal,2,4.95,0,9.9,Card,Member,3,Saturday,11
BB101123,2026-02-23,11:18:00,103,Mississauga,Breakfast,Oatmeal,2,4.95,0,9.9,Mobile,Member,2,Monday,11
BB101124,2026-03-31,17:42:00,105,Hamilton,Coffee,Cappuccino,1,5.25,0,5.25,Cash,Member,3,Tuesday,17
BB101125,2026-01-31,08:29:00,103,Mississauga,Coffee,Espresso,4,3.25,20,10.4,Mobile,Member,1,Saturday,8
BB101126,2026-01-17,17:15:00,102,North York,Bakery,Cookie,1,2.75,0,2.75,Cash,Member,1,Saturday,17
BB101127,2026-03-24,12:28:00,103,Mississauga,Coffee,Latte,1,5.5,0,5.5,Card,Guest,3,Tuesday,12
BB101128,2026-02-03,12:54:00,102,North York,Tea,Green Tea,1,3.5,0,3.5,Card,Guest,2,Tuesday,12
BB101129,2026-01-29,12:31:00,102,North York,Cold Drinks,Strawberry Refresher,1,5.25,0,5.25,Card,Member,1,Thursday,12
BB101130,2026-03-29,14:46:00,101,Downtown Toronto,Bakery,Bagel,1,3.5,0,3.5,Card,Member,3,Sunday,14
BB101131,2026-02-13,15:33:00,104,Vaughan,Tea,Green Tea,1,3.5,0,3.5,Cash,Member,2,Friday,15
BB101132,2026-03-11,13:29:00,106,Ottawa,Tea,Earl Grey,1,3.5,0,3.5,Mobile,Guest,3,Wednesday,13
BB101133,2026-03-13,09:50:00,106,Ottawa,Coffee,Americano,2,3.75,0,7.5,Card,Member,3,Friday,9
BB101134,2026-01-31,07:07:00,106,Ottawa,Tea,Chai Latte,3,5.5,0,16.5,Card,Member,1,Saturday,7
BB101135,2026-02-25,09:07:00,103,Mississauga,Bakery,Chocolate Muffin,2,3.75,0,7.5,Card,Guest,2,Wednesday,9
BB101136,2026-01-04,19:03:00,106,Ottawa,Breakfast,Yogurt Parfait,4,5.25,0,21.0,Card,Member,1,Sunday,19
BB101137,2026-03-30,14:44:00,102,North York,Tea,Matcha Latte,4,5.95,0,23.8,Card,Member,3,Monday,14
BB101138,2026-03-02,11:54:00,106,Ottawa,Cold Drinks,Cold Brew,1,4.95,0,4.95,Card,Member,3,Monday,11
BB101139,2026-02-24,11:10:00,103,Mississauga,Tea,Green Tea,1,3.5,15,2.98,Mobile,Member,2,Tuesday,11
BB101140,2026-03-15,18:26:00,105,Hamilton,Bakery,Cookie,4,2.75,0,11.0,Card,Member,3,Sunday,18
BB101141,2026-03-01,12:51:00,103,Mississauga,Bakery,Blueberry Muffin,1,3.75,0,3.75,Card,Guest,3,Sunday,12
BB101142,2026-03-02,11:59:00,105,Hamilton,Cold Drinks,Lemonade,4,4.25,0,17.0,Cash,Guest,3,Monday,11
BB101143,2026-02-24,17:27:00,101,Downtown Toronto,Coffee,Americano,5,3.75,5,17.81,Card,Member,2,Tuesday,17
BB101144,2026-03-01,08:51:00,103,Mississauga,Breakfast,Oatmeal,1,4.95,0,4.95,Card,Guest,3,Sunday,8
BB101145,2026-01-09,14:21:00,105,Hamilton,Coffee,Flat White,3,5.75,0,17.25,Card,Guest,1,Friday,14
BB101146,2026-02-20,11:14:00,102,North York,Cold Drinks,Iced Coffee,1,4.75,10,4.28,Mobile,Member,2,Friday,11
BB101147,2026-03-04,07:46:00,104,Vaughan,Bakery,Croissant,1,3.95,0,3.95,Mobile,Member,3,Wednesday,7
BB101148,2026-02-19,17:26:00,103,Mississauga,Tea,Chai Latte,1,5.5,0,5.5,Mobile,Member,2,Thursday,17
BB101149,2026-01-04,15:17:00,105,Hamilton,Bakery,Cookie,1,2.75,0,2.75,Card,Guest,1,Sunday,15
BB101150,2026-03-26,12:46:00,102,North York,Coffee,Americano,1,3.75,0,3.75,Mobile,Member,3,Thursday,12
BB101151,2026-02-11,07:28:00,102,North York,Cold Drinks,Cold Brew,4,4.95,0,19.8,Cash,Member,2,Wednesday,7
BB101152,2026-03-12,14:01:00,105,Hamilton,Coffee,Cappuccino,3,5.25,0,15.75,Card,Member,3,Thursday,14
BB101153,2026-03-18,12:07:00,104,Vaughan,Tea,Earl Grey,3,3.5,0,10.5,Mobile,Guest,3,Wednesday,12
BB101154,2026-03-31,11:40:00,106,Ottawa,Tea,Earl Grey,5,3.5,0,17.5,Cash,Member,3,Tuesday,11
BB101155,2026-03-21,20:23:00,101,Downtown Toronto,Bakery,Brownie,1,3.5,0,3.5,Cash,Guest,3,Saturday,20
BB101156,2026-02-26,14:52:00,106,Ottawa,Cold Drinks,Cold Brew,2,4.95,0,9.9,Mobile,Member,2,Thursday,14
BB101157,2026-03-31,12:17:00,106,Ottawa,Bakery,Brownie,1,3.5,0,3.5,Mobile,Guest,3,Tuesday,12
BB101158,2026-01-09,13:11:00,104,Vaughan,Coffee,Flat White,1,5.75,5,5.46,Card,Guest,1,Friday,13
BB101159,2026-03-05,11:50:00,102,North York,Coffee,Latte,1,5.5,0,5.5,Mobile,Guest,3,Thursday,11
BB101160,2026-03-14,20:21:00,104,Vaughan,Breakfast,Oatmeal,3,4.95,0,14.85,Card,Member,3,Saturday,20
BB101161,2026-01-19,20:06:00,106,Ottawa,Cold Drinks,Cold Brew,2,4.95,0,9.9,Cash,Member,1,Monday,20
BB101162,2026-03-02,15:58:00,102,North York,Cold Drinks,Lemonade,1,4.25,0,4.25,Card,Member,3,Monday,15
BB101163,2026-02-05,15:43:00,104,Vaughan,Bakery,Cookie,5,2.75,10,12.38,Mobile,Member,2,Thursday,15
BB101164,2026-01-15,08:48:00,106,Ottawa,Coffee,Americano,5,3.75,0,18.75,Card,Member,1,Thursday,8
BB101165,2026-01-25,13:17:00,102,North York,Tea,Matcha Latte,2,5.95,0,11.9,Card,Member,1,Sunday,13
BB101166,2026-02-20,16:25:00,101,Downtown Toronto,Bakery,Brownie,2,3.5,0,7.0,Card,Guest,2,Friday,16
BB101167,2026-02-08,09:47:00,106,Ottawa,Coffee,Espresso,1,3.25,0,3.25,Cash,Guest,2,Sunday,9
BB101168,2026-01-26,11:33:00,106,Ottawa,Bakery,Cookie,1,2.75,5,2.61,Mobile,Member,1,Monday,11
BB101169,2026-03-30,16:33:00,104,Vaughan,Coffee,Latte,1,5.5,0,5.5,Card,Member,3,Monday,16
BB101170,2026-03-10,14:33:00,105,Hamilton,Tea,Green Tea,2,3.5,0,7.0,Card,Member,3,Tuesday,14
BB101171,2026-03-09,07:38:00,106,Ottawa,Bakery,Chocolate Muffin,4,3.75,0,15.0,Cash,Member,3,Monday,7
BB101172,2026-03-15,18:26:00,106,Ottawa,Breakfast,Oatmeal,2,4.95,0,9.9,Card,Member,3,Sunday,18
BB101173,2026-03-31,09:58:00,105,Hamilton,Bakery,Chocolate Muffin,2,3.75,0,7.5,Card,Member,3,Tuesday,9
BB101174,2026-01-02,19:00:00,102,North York,Breakfast,Yogurt Parfait,2,5.25,0,10.5,Card,Guest,1,Friday,19
BB101175,2026-01-04,16:40:00,105,Hamilton,Coffee,Cappuccino,5,5.25,5,24.94,Cash,Guest,1,Sunday,16
BB101176,2026-03-07,17:34:00,102,North York,Cold Drinks,Iced Latte,3,5.75,0,17.25,Mobile,Guest,3,Saturday,17
BB101177,2026-02-17,14:03:00,106,Ottawa,Breakfast,Yogurt Parfait,1,5.25,0,5.25,Card,Guest,2,Tuesday,14
BB101178,2026-03-08,07:01:00,102,North York,Bakery,Blueberry Muffin,2,3.75,0,7.5,Mobile,Member,3,Sunday,7
BB101179,2026-01-04,19:18:00,103,Mississauga,Bakery,Croissant,2,3.95,0,7.9,Mobile,Member,1,Sunday,19
BB101180,2026-02-11,15:00:00,103,Mississauga,Cold Drinks,Iced Coffee,1,4.75,0,4.75,Card,Guest,2,Wednesday,15
BB101181,2026-01-21,18:24:00,102,North York,Tea,Green Tea,1,3.5,0,3.5,Card,Guest,1,Wednesday,18
BB101182,2026-02-02,18:30:00,104,Vaughan,Breakfast,Yogurt Parfait,2,5.25,0,10.5,Mobile,Member,2,Monday,18
BB101183,2026-01-14,17:09:00,102,North York,Tea,Chai Latte,1,5.5,5,5.22,Unknown,Member,1,Wednesday,17
BB101184,2026-03-13,07:38:00,103,Mississauga,Bakery,Bagel,2,3.5,0,7.0,Mobile,Member,3,Friday,7
BB101185,2026-01-24,08:44:00,106,Ottawa,Bakery,Cookie,1,2.75,10,2.48,Mobile,Member,1,Saturday,8
BB101186,2026-03-19,09:22:00,104,Vaughan,Cold Drinks,Strawberry Refresher,1,5.25,0,5.25,Cash,Member,3,Thursday,9
BB101187,2026-02-18,07:43:00,106,Ottawa,Coffee,Americano,3,3.75,0,11.25,Card,Member,2,Wednesday,7
BB101188,2026-02-03,18:40:00,104,Vaughan,Tea,Chai Latte,1,5.5,20,4.4,Mobile,Guest,2,Tuesday,18
BB101189,2026-03-23,13:55:00,105,Hamilton,Cold Drinks,Cold Brew,5,4.95,10,22.28,Card,Guest,3,Monday,13
BB101190,2026-03-02,13:25:00,101,Downtown Toronto,Coffee,Flat White,1,5.75,10,5.17,Card,Guest,3,Monday,13
BB101191,2026-02-24,07:07:00,103,Mississauga,Cold Drinks,Iced Latte,1,5.75,10,5.17,Card,Member,2,Tuesday,7
BB101192,2026-03-03,18:13:00,103,Mississauga,Cold Drinks,Iced Latte,1,5.75,0,5.75,Cash,Member,3,Tuesday,18
BB101193,2026-03-03,12:45:00,106,Ottawa,Breakfast,Breakfast Sandwich,1,6.95,0,6.95,Card,Member,3,Tuesday,12
BB101194,2026-03-26,14:32:00,102,North York,Bakery,Chocolate Muffin,1,3.75,20,3.0,Mobile,Member,3,Thursday,14
BB101195,2026-01-14,18:40:00,104,Vaughan,Bakery,Cookie,1,2.75,0,2.75,Cash,Member,1,Wednesday,18
BB101196,2026-01-07,12:08:00,106,Ottawa,Coffee,Espresso,1,3.25,0,3.25,Card,Guest,1,Wednesday,12
BB101197,2026-01-21,07:17:00,106,Ottawa,Breakfast,Oatmeal,1,4.95,0,4.95,Mobile,Member,1,Wednesday,7
BB101198,2026-02-03,07:44:00,106,Ottawa,Coffee,Cappuccino,3,5.25,0,15.75,Card,Guest,2,Tuesday,7
